sm	R	N	dims	filename	mu	r	m	N	range1	range2	ntypes	sb	sm	nsteps	stepsize	sigma	final0	final1	final2	time0	time1	time2	size0	size1	size2	hit100.0	hit100.1	hit100.2
sm-.0001	R-80	N-1000	1D	42146-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.600424658181775	0.968430597014925	0.978870024875622	24975	1925	5025	421	40	40	24975	24975	1625
sm-.0001	R-80	N-1000	1D	4580-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.550022074898666	0.971314552238806	0.965923383084577	24975	1175	3925	421	40	40	24975	24975	1125
sm-.0001	R-80	N-1000	1D	46848-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.63315194809799	0.977338805970149	0.956225870646766	24975	1300	4275	421	40	40	24975	24975	1600
sm-.0001	R-80	N-1000	1D	47761-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.565771959679039	0.967241915422886	0.958789552238806	24975	1425	5650	421	40	40	24975	24975	1375
sm-.0001	R-80	N-1000	1D	48807-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.542685917207313	0.963308830845771	0.949693905472637	24975	1075	3925	421	40	40	24975	24975	1050
sm-.0001	R-80	N-1000	1D	49268-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.621774323158554	0.973155845771144	0.97196355721393	24975	1575	5075	421	40	40	24975	24975	975
sm-.0001	R-80	N-1000	1D	5016-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.523941232081871	0.958951741293532	0.949189552238806	24975	825	5725	421	40	40	24975	24975	2275
sm-.0001	R-80	N-1000	1D	51395-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.513319826047908	0.915975	0.957532835820896	24975	825	4425	421	40	40	24975	24975	1400
sm-.0001	R-80	N-1000	1D	5241-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.574764006570473	0.969831592039801	0.970180845771144	24975	1125	5075	421	40	40	24975	24975	2025
sm-.0001	R-80	N-1000	1D	53142-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.516331915245625	0.968595149253731	0.95831592039801	24975	900	4425	421	40	40	24975	24975	2000
sm-.0001	R-80	N-1000	1D	55947-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.655231337374883	0.961137313432836	0.976614179104478	24975	1950	6625	421	40	40	24975	24975	2150
sm-.0001	R-80	N-1000	1D	56276-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.592389324163033	0.986811815920398	0.935014552238806	24975	1575	5075	421	40	40	24975	24975	1850
sm-.0001	R-80	N-1000	1D	56295-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.52593778140178	0.956180970149254	0.960054104477612	24975	1625	4475	421	40	40	24975	24975	1550
sm-.0001	R-80	N-1000	1D	58175-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.634932109050945	0.985354850746269	0.981819154228856	24975	1725	4550	421	40	40	24975	24975	1250
sm-.0001	R-80	N-1000	1D	58929-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.608137861760083	0.969396641791045	0.968946641791045	24975	1775	5950	421	40	40	24975	24975	1800
sm-.0001	R-80	N-1000	1D	59553-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.676082946313563	0.971000124378109	0.967678358208955	24975	2950	6275	421	40	40	24975	24975	2200
sm-.0001	R-80	N-1000	1D	62477-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.543074189621961	0.980361194029851	0.971780597014925	24975	1300	4675	421	40	40	24975	24975	1200
sm-.0001	R-80	N-1000	1D	62726-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.708234929863745	0.96119092039801	0.967544154228856	24975	2375	5975	421	40	40	24975	24975	1150
sm-.0001	R-80	N-1000	1D	63008-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.547879344370783	0.970647139303483	0.962375497512438	24975	1325	4800	421	40	40	24975	24975	1775
sm-.0001	R-80	N-1000	1D	6318-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.571622386877962	0.970648383084577	0.957173631840796	24975	450	4775	421	40	40	24975	24975	750
sm-.0001	R-80	N-1000	1D	63351-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.585221883456825	0.976343781094527	0.965959328358209	24975	1125	4400	421	40	40	24975	24975	1225
sm-.0001	R-80	N-1000	1D	6396-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.659975738882783	0.978894402985075	0.977333830845771	24975	3100	6800	421	40	40	24975	24975	1125
sm-.0001	R-80	N-1000	1D	64709-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.525895368761891	0.962104228855721	0.965078855721393	24975	550	5350	421	40	40	24975	24975	2000
sm-.0001	R-80	N-1000	1D	66239-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.548760496803394	0.954851492537313	0.974172885572139	24975	1500	5325	421	40	40	24975	24975	1425
sm-.0001	R-80	N-1000	1D	6701-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.507806880088867	0.946361069651741	0.956537935323383	24975	825	5000	421	40	40	24975	24975	1475
sm-.0001	R-80	N-1000	1D	67025-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.692563985299157	0.957679975124378	0.987956467661692	24975	2350	6575	421	40	40	24975	24975	1725
sm-.0001	R-80	N-1000	1D	67055-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.5861626073906	0.966643781094527	0.975450373134328	24975	875	4525	421	40	40	24975	24975	1500
sm-.0001	R-80	N-1000	1D	67351-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.597928859266612	0.970023631840796	0.97214763681592	24975	1275	6000	421	40	40	24975	24975	1900
sm-.0001	R-80	N-1000	1D	68501-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.568398411741766	0.967036194029851	0.957567039800995	24975	1050	5800	421	40	40	24975	24975	2425
sm-.0001	R-80	N-1000	1D	68625-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.627925444038714	0.978506218905473	0.972944900497512	24975	1700	6050	421	40	40	24975	24975	1225
sm-.0001	R-80	N-1000	1D	70247-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.572633187979343	0.956340547263682	0.949231592039801	24975	1400	5225	421	40	40	24975	24975	1625
sm-.0001	R-80	N-1000	1D	71563-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.594048510417036	0.975683084577114	0.947881343283582	24975	1400	5000	421	40	40	24975	24975	1600
sm-.0001	R-80	N-1000	1D	7372-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.665220193568972	0.976217039800995	0.982803109452736	24975	2450	6225	421	40	40	24975	24975	2275
sm-.0001	R-80	N-1000	1D	74477-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.737256910223231	0.971375621890547	0.99429539800995	24975	2025	6950	421	40	40	24975	24975	1175
sm-.0001	R-80	N-1000	1D	76599-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.636499403221423	0.980775995024876	0.966613805970149	24975	1800	6175	421	40	40	24975	24975	1600
sm-.0001	R-80	N-1000	1D	79133-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.648810437125536	0.938458208955224	0.981061691542289	24975	2125	5525	421	40	40	24975	24975	1425
sm-.0001	R-80	N-1000	1D	79729-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.579214698479101	0.968041293532338	0.966588308457711	24975	725	4600	421	40	40	24975	24975	1625
sm-.0001	R-80	N-1000	1D	81534-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.670554176859172	0.971050497512438	0.970298258706468	24975	2875	7675	421	40	40	24975	24975	2525
sm-.0001	R-80	N-1000	1D	81596-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.539095401850604	0.954561567164179	0.914587935323383	24975	1175	4375	421	40	40	24975	24975	1600
sm-.0001	R-80	N-1000	1D	82053-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.652615899126694	0.984235820895522	0.956380472636816	24975	900	4450	421	40	40	24975	24975	2050
sm-.0001	R-80	N-1000	1D	82065-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.614559128348755	0.983045771144279	0.966167039800995	24975	1875	4900	421	40	40	24975	24975	1750
sm-.0001	R-80	N-1000	1D	82118-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.629610309497642	0.99082736318408	0.967907960199005	24975	1325	5025	421	40	40	24975	24975	1400
sm-.0001	R-80	N-1000	1D	82537-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.667067418253152	0.959775248756219	0.973112810945274	24975	2825	5350	421	40	40	24975	24975	1125
sm-.0001	R-80	N-1000	1D	83436-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.657845629335508	0.986492910447761	0.976664179104478	24975	2125	6325	421	40	40	24975	24975	2975
sm-.0001	R-80	N-1000	1D	84251-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.617561361836896	0.950391666666667	0.965941915422886	24975	4125	6075	421	40	40	24975	24975	1350
sm-.0001	R-80	N-1000	1D	8447-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.643187813899623	0.960857587064677	0.955996517412935	24975	1400	5000	421	40	40	24975	24975	1100
sm-.0001	R-80	N-1000	1D	84745-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.66552341617329	0.978109950248756	0.967936940298508	24975	1800	6700	421	40	40	24975	24975	1600
sm-.0001	R-80	N-1000	1D	84770-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.651054454568015	0.963007338308458	0.992973009950249	24975	1850	7675	421	40	40	24975	24975	2500
sm-.0001	R-80	N-1000	1D	85750-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.516209179754434	0.957615174129353	0.951476492537313	24975	700	3775	421	40	40	24975	24975	975
sm-.0001	R-80	N-1000	1D	8689-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.559138653525721	0.976039179104478	0.931882711442786	24975	1925	6250	421	40	40	24975	24975	1950
sm-.0001	R-80	N-1000	1D	87359-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.643032793278264	0.984825	0.958996890547264	24975	1475	6025	421	40	40	24975	24975	2075
sm-.0001	R-80	N-1000	1D	87712-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.573022157620449	0.970315422885572	0.962057835820896	24975	1400	5825	421	40	40	24975	24975	2125
sm-.0001	R-80	N-1000	1D	87761-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.658328913626641	0.97192947761194	0.981586815920398	24975	1475	5000	421	40	40	24975	24975	1850
sm-.0001	R-80	N-1000	1D	88402-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.626669514659482	0.975680845771144	0.966308208955224	24975	3675	6300	421	40	40	24975	24975	2475
sm-.0001	R-80	N-1000	1D	89897-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.544234185367698	0.960250870646766	0.959467910447761	24975	975	4400	421	40	40	24975	24975	1700
sm-.0001	R-80	N-1000	1D	90835-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.580242918424504	0.976342412935323	0.966977487562189	24975	1425	6750	421	40	40	24975	24975	3550
sm-.0001	R-80	N-1000	1D	91015-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.614456553337824	0.984142910447761	0.960503482587065	24975	1150	5200	421	40	40	24975	24975	1975
sm-.0001	R-80	N-1000	1D	91317-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.587726758133324	0.955296641791045	0.957844154228856	24975	1700	4750	421	40	40	24975	24975	1425
sm-.0001	R-80	N-1000	1D	92998-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.612166566218787	0.970155597014925	0.955331094527363	24975	1975	6100	421	40	40	24975	24975	2200
sm-.0001	R-80	N-1000	1D	93091-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.576906973446308	0.965015547263682	0.971383084577114	24975	1150	4375	421	40	40	24975	24975	1275
sm-.0001	R-80	N-1000	1D	94721-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.599674430696872	0.952135447761194	0.964410572139303	24975	1375	5175	421	40	40	24975	24975	2625
sm-.0001	R-80	N-1000	1D	95042-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.596565013412746	0.970758333333333	0.962087189054726	24975	2100	5250	421	40	40	24975	24975	1225
sm-.0001	R-80	N-1000	1D	97102-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.584985370061805	0.95313407960199	0.952406467661692	24975	2100	5125	421	40	40	24975	24975	1225
sm-.0001	R-80	N-1000	1D	97572-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.583034045922407	0.978858582089552	0.962677985074627	24975	1750	4875	421	40	40	24975	24975	1250
sm-.0001	R-80	N-1000	1D	97610-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.517128573285591	0.932550497512438	0.955010820895522	24975	800	5425	421	40	40	24975	24975	1775
sm-.0001	R-80	N-1000	1D	97709-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.567815246806348	0.964664800995025	0.962751119402985	24975	1625	5850	421	40	40	24975	24975	1250
sm-.0001	R-80	N-1000	1D	98222-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.580620070668037	0.977372263681592	0.951225373134328	24975	1400	6300	421	40	40	24975	24975	2800
sm-.0001	R-80	N-4000	1D	12915-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.601063772586001	0.967830037313433	0.964335945273632	24975	1425	5650	421	40	40	24975	24975	1225
sm-.0001	R-80	N-4000	1D	18685-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.641523114829652	0.967577145522388	0.959634608208955	24975	1775	5050	421	40	40	24975	24975	900
sm-.0001	R-80	N-4000	1D	18771-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.625002073953274	0.967050155472637	0.967579757462687	24975	1650	5350	421	40	40	24975	24975	1475
sm-.0001	R-80	N-4000	1D	26044-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.616345109370015	0.978138712686567	0.969236287313433	24975	1200	4650	421	40	40	24975	24975	800
sm-.0001	R-80	N-4000	1D	32179-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.552842412049019	0.970826399253731	0.957037904228856	24975	900	5025	421	40	40	24975	24975	1025
sm-.0001	R-80	N-4000	1D	37190-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.591442363597689	0.961472046019901	0.963564365671642	24975	1175	5175	421	40	40	24975	24975	1025
sm-.0001	R-80	N-4000	1D	4067-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.556151617210858	0.9680375	0.95658348880597	24975	1050	5000	421	40	40	24975	24975	1200
sm-.0001	R-80	N-4000	1D	41100-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.604862989092542	0.965248103233831	0.967092195273632	24975	925	5200	421	40	40	24975	24975	850
sm-.0001	R-80	N-4000	1D	41298-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.584188002977984	0.963692226368159	0.963318998756219	24975	1475	4950	421	40	40	24975	24975	800
sm-.0001	R-80	N-4000	1D	50010-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.564602557284835	0.971103855721393	0.971173103233831	24975	1075	4775	421	40	40	24975	24975	800
sm-.0001	R-80	N-4000	1D	50400-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.582182047009608	0.965523383084577	0.953709359452736	24975	1000	5025	421	40	40	24975	24975	825
sm-.0001	R-80	N-4000	1D	50472-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.576246561137306	0.962042630597015	0.968616946517413	24975	1350	4975	421	40	40	24975	24975	1075
sm-.0001	R-80	N-4000	1D	53236-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.59021971791872	0.969731094527363	0.972018252487562	24975	1475	5350	421	40	40	24975	24975	1000
sm-.0001	R-80	N-4000	1D	5678-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.679484841233264	0.979966293532338	0.971533146766169	24975	1875	6050	421	40	40	24975	24975	1300
sm-.0001	R-80	N-4000	1D	61745-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.608482858864821	0.965435572139304	0.972546206467662	24975	1075	5375	421	40	40	24975	24975	950
sm-.0001	R-80	N-4000	1D	62148-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.595579380413845	0.97675118159204	0.968248383084577	24975	1200	5050	421	40	40	24975	24975	1300
sm-.0001	R-80	N-4000	1D	64781-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.590372983656539	0.97658078358209	0.958688495024876	24975	1400	5100	421	40	40	24975	24975	1425
sm-.0001	R-80	N-4000	1D	71431-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.602186803512131	0.965360043532338	0.972485758706468	24975	1300	4600	421	40	40	24975	24975	625
sm-.0001	R-80	N-4000	1D	71673-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.598499651386772	0.960178109452736	0.960815485074627	24975	1300	5550	421	40	40	24975	24975	1100
sm-.0001	R-80	N-4000	1D	86593-r1-501-sb0.01-sm-1e-04-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.593059279020574	0.96802217039801	0.96722322761194	24975	1325	4775	421	40	40	24975	24975	1075
sm-.001	R-10	N-100	1D	10519-r1-501-sb0.01-sm-0.001-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.369915860129282	0.997445273631841	0.961517412935323	24975	650	1225	421	40	40	24975	24975	325
sm-.001	R-10	N-100	1D	10638-r1-501-sb0.01-sm-0.001-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.446072842438638	0.887058457711443	0.980502487562189	24975	22800	1300	421	40	40	24975	24975	100
sm-.001	R-10	N-100	1D	17095-r1-501-sb0.01-sm-0.001-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.23308091372118	0.894412935323383	0.976782338308458	24975	950	1125	421	40	40	0	24975	225
sm-.001	R-10	N-100	1D	20183-r1-501-sb0.01-sm-0.001-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.314027250918803	0.926651741293532	0.993366915422886	24975	1825	2625	421	40	40	24975	24975	375
sm-.001	R-10	N-100	1D	22990-r1-501-sb0.01-sm-0.001-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.314608430531428	0.981983830845771	0.971259950248756	24975	2275	2325	421	40	40	24975	24975	975
sm-.001	R-10	N-100	1D	23817-r1-501-sb0.01-sm-0.001-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.170500230439253	0.936017412935323	0.94152487562189	24975	24975	675	421	40	40	24975	24975	250
sm-.001	R-10	N-100	1D	26121-r1-501-sb0.01-sm-0.001-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.377262736200234	0.984289800995025	0.967152985074627	24975	150	850	421	40	40	24975	24975	75
sm-.001	R-10	N-100	1D	26580-r1-501-sb0.01-sm-0.001-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.001	1000	25	0.953770108230929	0.320576807175524	0.974532338308458	0.830624378109453	24975	3800	24075	421	40	40	24975	24975	825
